File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF901XIE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5, 6	5_1, 6_1							/files/ENCFF452XVK/, /files/ENCFF954MDR/, /files/ENCFF843NMJ/	1450208	Mats Ljungman, UMichigan	91cb84d12d9d95a522cf1fe73391d9d1		https://www.encodeproject.org/files/ENCFF901XIE/@@download/ENCFF901XIE.bed.gz				released	s3://encode-public/2022/12/22/e88cb181-deb0-493d-bd48-3600a9d4576e/ENCFF901XIE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/e88cb181-deb0-493d-bd48-3600a9d4576e/ENCFF901XIE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF122XUA	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF217MFY/	1046714	Mats Ljungman, UMichigan	b3d73ea50df8cdc59f7f6ccb72fc5b25		https://www.encodeproject.org/files/ENCFF122XUA/@@download/ENCFF122XUA.bed.gz				released	s3://encode-public/2022/12/21/59742dce-61d9-4666-a7e3-251b8b2a7e33/ENCFF122XUA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/59742dce-61d9-4666-a7e3-251b8b2a7e33/ENCFF122XUA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF463WPV	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF108NOQ/	974876	Mats Ljungman, UMichigan	2506e0660dea5b40714550ebdb606c7e		https://www.encodeproject.org/files/ENCFF463WPV/@@download/ENCFF463WPV.bed.gz				released	s3://encode-public/2022/12/21/802c64c6-a390-4317-861d-3d3bfd478b61/ENCFF463WPV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/802c64c6-a390-4317-861d-3d3bfd478b61/ENCFF463WPV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF560LTV	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF023BQQ/	293871	Mats Ljungman, UMichigan	f047322156134e7e12eaee6d7b6842cf		https://www.encodeproject.org/files/ENCFF560LTV/@@download/ENCFF560LTV.bed.gz				released	s3://encode-public/2022/12/21/398bab30-dc60-47d3-9836-ad7fc5962aea/ENCFF560LTV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/398bab30-dc60-47d3-9836-ad7fc5962aea/ENCFF560LTV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF653FVF	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF160CPQ/	279913	Mats Ljungman, UMichigan	e7157e55b287a09a311a0b996f75dbbe		https://www.encodeproject.org/files/ENCFF653FVF/@@download/ENCFF653FVF.bed.gz				released	s3://encode-public/2022/12/21/70a095d7-ae38-4b8f-b7e4-96edcca999e7/ENCFF653FVF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/70a095d7-ae38-4b8f-b7e4-96edcca999e7/ENCFF653FVF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF589HAC	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF060OHH/	301204	Mats Ljungman, UMichigan	dfd12796d1e4d4de8d45263977e1938f		https://www.encodeproject.org/files/ENCFF589HAC/@@download/ENCFF589HAC.bed.gz				released	s3://encode-public/2022/12/21/ded4523b-da13-4524-a82a-7462b3e0eb50/ENCFF589HAC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/ded4523b-da13-4524-a82a-7462b3e0eb50/ENCFF589HAC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF519IIL	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF202MCU/	216933	Mats Ljungman, UMichigan	fc2646f0de5a7d7c28bc083e24cce997		https://www.encodeproject.org/files/ENCFF519IIL/@@download/ENCFF519IIL.bed.gz				released	s3://encode-public/2022/12/21/d23f2044-ae56-42e7-a3a3-c3205ca55504/ENCFF519IIL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/d23f2044-ae56-42e7-a3a3-c3205ca55504/ENCFF519IIL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF548WAH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF609VSC/	3660475	Mats Ljungman, UMichigan	9ae30073d750b474845df87ca8195448		https://www.encodeproject.org/files/ENCFF548WAH/@@download/ENCFF548WAH.bed.gz				released	s3://encode-public/2022/12/21/516cf556-407f-4fae-a0cc-a88fd1a6e3ee/ENCFF548WAH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/516cf556-407f-4fae-a0cc-a88fd1a6e3ee/ENCFF548WAH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF075GDI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF945WIF/	2951825	Mats Ljungman, UMichigan	166a24803120ddc26b5a8d4ab1c23de2		https://www.encodeproject.org/files/ENCFF075GDI/@@download/ENCFF075GDI.bed.gz				released	s3://encode-public/2022/12/21/44b80b02-a886-4618-9915-466fe57096c5/ENCFF075GDI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/44b80b02-a886-4618-9915-466fe57096c5/ENCFF075GDI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF660WQC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF609VSC/, /files/ENCFF945WIF/	2887736	Mats Ljungman, UMichigan	ef88dc2aeaa64ce069ee6be96f72b702		https://www.encodeproject.org/files/ENCFF660WQC/@@download/ENCFF660WQC.bed.gz				released	s3://encode-public/2022/12/22/4ca117c8-bd50-45f2-9d09-e835d1e7ac86/ENCFF660WQC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/4ca117c8-bd50-45f2-9d09-e835d1e7ac86/ENCFF660WQC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF642PGN	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR571PAZ	BruUV-seq	/human-donors/ENCDO000ABB/	EFO:0002713	Panc1	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF660WQC/, /files/ENCFF548WAH/, /files/ENCFF075GDI/	1495181	Mats Ljungman, UMichigan	e4688bd05a48fea23542a0a876e3285b		https://www.encodeproject.org/files/ENCFF642PGN/@@download/ENCFF642PGN.bed.gz				released	s3://encode-public/2022/12/22/36641ce8-d81d-48c8-96ce-a19af67b7e77/ENCFF642PGN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/36641ce8-d81d-48c8-96ce-a19af67b7e77/ENCFF642PGN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
